district_id,month,elevation_m,slope_risk,flood_susceptibility,landslide_susceptibility,temp_celsius,humidity_percent,wind_kmh,rainfall_24h_mm,rainfall_48h_mm,rainfall_72h_mm,seasonal_rainfall_avg_mm,landslide_occurred,flood_occurred,road_blocked,disruption_severity
kamrup,6,131.0,11.4,0.7,0.1,34.1,93.9,5.4,6.6,9.2,17.1,396.0,0,1,0,31.4
cachar,11,88.0,12.9,0.65,0.2,19.2,95.7,7.1,4.2,4.9,3.9,44.0,0,0,0,1.0
east_khasi,3,1521.0,52.5,0.2,0.7,32.9,80.5,3.3,8.1,15.5,13.9,110.0,0,0,0,7.3
west_tripura,8,76.0,0.0,0.75,0.05,23.2,71.5,2.6,1.3,3.2,3.2,462.0,0,1,0,26.4
imphal_west,12,861.0,47.0,0.35,0.5,21.1,74.1,23.2,0.3,0.6,1.0,15.0,0,0,0,11.6
dimapur,9,71.0,26.9,0.4,0.2,34.2,61.6,3.1,2.2,4.7,6.8,240.0,0,0,0,31.9
kamrup,2,145.0,10.4,0.7,0.1,33.9,91.4,11.9,1.9,3.2,3.8,54.0,0,0,0,0.4
sonitpur,12,133.0,18.4,0.6,0.15,23.7,97.2,19.4,1.4,1.6,1.8,17.0,0,0,0,7.2
cachar,9,7.0,10.4,0.65,0.2,30.5,74.6,0.3,7.9,8.5,14.7,330.0,0,0,0,44.7
kamrup,6,-1.0,12.2,0.7,0.1,27.4,75.1,1.4,39.3,43.4,75.6,396.0,1,1,0,69.9
aizawl,9,1139.0,73.2,0.1,0.8,32.2,94.4,0.1,4.3,8.1,11.6,300.0,1,0,1,74.5
cachar,7,116.0,10.4,0.65,0.2,19.2,89.8,3.4,11.2,22.9,28.0,550.0,1,1,1,66.5
cachar,1,38.0,15.9,0.65,0.2,28.7,67.6,5.4,6.4,12.0,18.9,44.0,0,0,0,0.0
east_khasi,6,1470.0,55.4,0.2,0.7,30.5,86.8,5.5,85.4,84.8,103.8,484.0,1,1,1,91.7
kamrup,6,41.0,9.3,0.7,0.1,34.5,82.9,0.8,6.2,8.0,12.4,396.0,0,1,0,38.7
dima_hasao,11,939.0,70.1,0.3,0.8,28.2,92.9,29.3,2.4,3.1,3.3,50.0,0,0,0,4.9
dima_hasao,11,933.0,70.6,0.3,0.8,22.3,77.1,31.6,1.3,1.1,1.6,50.0,0,0,0,0.0
sonitpur,6,81.0,14.3,0.6,0.15,22.4,76.5,12.9,25.8,60.8,76.8,374.0,1,1,1,98.6
imphal_west,7,755.0,46.1,0.35,0.5,32.9,88.1,0.1,23.5,22.4,21.5,375.0,1,1,1,94.6
aizawl,12,1062.0,73.5,0.1,0.8,34.2,91.9,16.4,0.9,1.8,1.5,20.0,0,0,0,4.1
cachar,4,-44.0,14.1,0.65,0.2,33.7,82.2,7.7,8.1,7.4,8.8,220.0,0,0,0,31.4
cachar,3,1.0,14.2,0.65,0.2,25.5,84.7,27.5,1.6,3.1,3.9,110.0,0,0,0,0.0
dimapur,1,191.0,18.7,0.4,0.2,19.8,89.0,5.3,0.1,0.2,0.3,32.0,0,0,0,4.7
cachar,12,30.0,12.8,0.65,0.2,19.9,71.0,3.7,2.3,5.1,8.2,22.0,0,0,0,0.0
west_khasi,7,1239.0,60.4,0.25,0.75,33.5,96.2,4.0,61.7,132.2,145.4,700.0,1,1,1,100.0
papum_pare,12,331.0,29.3,0.5,0.4,29.5,91.8,19.6,0.8,0.9,1.7,23.0,0,0,0,10.4
dima_hasao,5,996.0,69.9,0.3,0.8,20.0,66.3,0.0,3.5,6.8,6.8,350.0,0,1,1,47.6
cachar,12,18.0,20.1,0.65,0.2,26.8,83.1,2.8,0.5,0.5,0.5,22.0,0,0,0,0.0
sonitpur,7,107.0,10.7,0.6,0.15,25.3,80.6,11.9,20.4,35.6,44.1,425.0,1,1,0,60.6
kamrup,8,31.0,23.1,0.7,0.1,23.7,65.4,11.8,2.4,4.4,3.8,396.0,0,1,0,24.4
dima_hasao,4,1000.0,72.3,0.3,0.8,19.2,78.0,8.2,6.8,5.6,9.8,250.0,1,1,0,32.2
kohima,6,1461.0,70.7,0.15,0.85,23.7,90.1,6.0,36.0,80.4,107.0,418.0,1,1,1,94.0
east_khasi,4,1413.0,59.2,0.2,0.7,21.5,62.5,21.0,5.4,11.7,21.9,220.0,0,1,0,22.0
dima_hasao,1,887.0,61.7,0.3,0.8,27.5,72.2,2.5,4.1,6.3,12.5,50.0,0,0,0,0.0
papum_pare,4,350.0,39.0,0.5,0.4,18.1,68.3,10.8,14.8,28.3,45.8,230.0,0,0,0,37.1
dimapur,6,114.0,27.1,0.4,0.2,20.4,85.5,9.7,24.5,53.1,72.9,352.0,1,0,0,73.0
east_khasi,2,1545.0,49.8,0.2,0.7,29.1,93.8,8.6,7.9,16.5,24.3,66.0,0,0,0,0.7
east_khasi,6,1536.0,50.0,0.2,0.7,33.4,79.3,2.1,6.7,7.8,9.8,484.0,1,0,0,37.7
papum_pare,9,305.0,34.1,0.5,0.4,22.5,95.7,10.1,27.4,34.6,55.4,345.0,1,1,1,84.3
dimapur,11,103.0,28.1,0.4,0.2,30.9,67.1,0.9,1.7,3.8,6.5,32.0,0,1,1,34.7
imphal_west,6,775.0,53.4,0.35,0.5,27.5,61.5,11.0,0.6,1.3,1.3,330.0,0,0,0,29.2
kamrup,2,73.0,15.2,0.7,0.1,35.0,72.4,13.8,2.3,2.1,1.7,54.0,0,0,0,4.2
east_khasi,3,1459.0,60.4,0.2,0.7,24.1,89.8,8.4,2.9,3.0,2.2,110.0,0,1,0,9.8
aizawl,5,1214.0,78.1,0.1,0.8,27.6,83.7,20.0,0.6,1.2,1.9,280.0,0,0,0,28.9
kamrup,2,-50.0,13.8,0.7,0.1,28.1,95.3,26.5,3.3,4.9,4.8,54.0,0,0,0,8.4
aizawl,7,1160.0,77.7,0.1,0.8,25.7,85.6,11.3,31.4,56.8,43.7,500.0,1,1,1,88.7
west_khasi,12,1306.0,62.8,0.25,0.75,20.7,84.2,9.1,1.7,3.2,3.4,28.0,0,0,0,5.8
west_khasi,7,1295.0,66.7,0.25,0.75,34.3,80.4,6.7,42.1,93.7,163.3,700.0,1,1,0,73.4
aizawl,9,1094.0,76.0,0.1,0.8,18.9,61.2,5.5,13.1,23.7,27.6,300.0,1,0,0,55.4
sonitpur,7,94.0,13.3,0.6,0.15,22.9,90.5,58.9,46.2,52.4,86.9,425.0,1,1,1,100.0
aizawl,4,1095.0,74.0,0.1,0.8,31.9,92.4,27.8,4.1,3.7,7.3,200.0,1,0,1,38.5
east_khasi,1,1440.0,53.8,0.2,0.7,34.5,88.9,34.3,0.2,0.3,0.2,44.0,0,0,0,0.3
west_tripura,7,-13.0,11.0,0.75,0.05,24.0,85.6,0.6,6.9,7.1,7.3,525.0,1,1,0,24.1
kamrup,9,-16.0,11.2,0.7,0.1,27.9,79.2,1.6,11.2,24.2,21.3,270.0,0,1,0,48.8
imphal_west,11,831.0,59.2,0.35,0.5,25.1,77.4,12.9,0.5,1.2,0.9,30.0,0,0,0,9.0
west_tripura,12,-151.0,8.7,0.75,0.05,21.3,78.6,13.5,4.8,11.1,13.1,21.0,0,0,0,0.0
west_tripura,11,96.0,17.5,0.75,0.05,31.0,64.8,2.2,1.1,1.5,1.9,42.0,0,0,0,0.0
dima_hasao,6,972.0,69.3,0.3,0.8,21.1,70.6,2.5,29.8,31.0,44.7,550.0,1,0,0,61.5
dimapur,2,160.0,30.9,0.4,0.2,31.6,74.0,0.9,2.0,2.1,2.5,48.0,0,0,0,0.0
papum_pare,6,418.0,36.6,0.5,0.4,18.0,93.1,15.7,52.4,64.2,66.9,506.0,1,1,1,100.0
aizawl,6,1123.0,76.5,0.1,0.8,18.7,71.1,2.3,2.2,3.5,6.7,440.0,1,0,0,39.8
papum_pare,2,320.0,33.9,0.5,0.4,31.1,75.1,17.6,1.9,3.5,7.0,69.0,0,0,0,0.0
west_tripura,5,29.0,6.6,0.75,0.05,18.6,80.9,5.8,10.5,17.3,13.3,294.0,1,1,1,49.3
imphal_west,5,806.0,45.5,0.35,0.5,31.6,74.9,13.9,3.5,3.8,4.5,210.0,1,0,0,16.2
papum_pare,7,387.0,36.4,0.5,0.4,18.3,91.4,7.4,76.1,111.0,87.2,575.0,1,1,0,77.5
west_khasi,7,1367.0,61.0,0.25,0.75,23.4,92.2,29.4,10.8,19.9,31.4,700.0,1,1,0,56.2
west_tripura,5,4.0,5.0,0.75,0.05,28.6,97.6,3.7,0.2,0.3,0.5,294.0,0,1,0,10.9
imphal_west,3,787.0,44.2,0.35,0.5,20.8,82.6,1.6,9.9,9.0,7.3,75.0,0,0,0,6.1
dima_hasao,7,1037.0,60.3,0.3,0.8,27.8,94.4,17.0,33.9,70.4,118.3,625.0,1,0,0,69.5
papum_pare,7,361.0,43.0,0.5,0.4,21.1,73.0,5.6,33.8,42.6,40.4,575.0,1,1,1,100.0
papum_pare,12,308.0,46.3,0.5,0.4,20.0,80.8,23.3,1.0,1.6,1.5,23.0,0,0,0,12.3
cachar,10,34.0,22.0,0.65,0.2,18.2,91.4,16.1,15.1,22.3,25.1,132.0,0,1,0,24.4
aizawl,5,1136.0,70.2,0.1,0.8,30.6,61.2,10.8,3.4,3.1,4.6,280.0,1,0,1,45.8
dimapur,9,79.0,27.3,0.4,0.2,29.8,77.4,2.6,5.1,4.5,3.5,240.0,0,1,0,34.3
kamrup,5,-87.0,4.4,0.7,0.1,24.2,90.6,4.0,21.7,34.9,40.3,252.0,0,1,0,35.3
east_khasi,4,1542.0,57.3,0.2,0.7,33.9,64.5,27.1,5.3,8.4,9.2,220.0,1,0,0,31.8
dimapur,10,140.0,20.2,0.4,0.2,27.6,87.2,0.7,0.8,1.6,3.2,96.0,0,0,0,12.3
aizawl,11,1109.0,71.8,0.1,0.8,31.8,83.2,4.7,1.6,2.4,4.2,40.0,0,0,0,1.7
west_khasi,8,1324.0,59.5,0.25,0.75,21.1,66.0,17.6,33.1,30.4,36.9,616.0,1,0,0,63.9
kohima,8,1513.0,62.1,0.15,0.85,33.1,95.5,24.8,27.5,66.7,65.8,418.0,1,0,0,72.6
papum_pare,4,357.0,46.0,0.5,0.4,32.0,65.6,17.9,13.0,19.9,32.8,230.0,0,0,0,31.5
imphal_west,8,865.0,47.6,0.35,0.5,27.7,72.4,0.4,10.9,18.3,20.1,330.0,1,0,0,44.3
west_tripura,3,69.0,16.2,0.75,0.05,22.5,97.6,0.3,15.4,22.8,39.2,105.0,0,0,0,6.8
papum_pare,2,425.0,34.2,0.5,0.4,25.1,66.1,1.9,0.9,1.1,1.6,69.0,0,0,0,0.1
east_khasi,9,1507.0,57.5,0.2,0.7,28.2,66.2,2.7,1.7,1.4,2.3,330.0,0,0,0,34.7
papum_pare,11,355.0,37.4,0.5,0.4,18.2,89.9,3.7,1.1,1.0,1.4,46.0,0,0,0,0.1
aizawl,6,1102.0,74.5,0.1,0.8,33.4,74.2,8.0,7.1,14.2,15.0,440.0,1,0,1,77.1
sonitpur,4,114.0,12.3,0.6,0.15,23.7,93.1,0.9,22.7,21.8,28.0,170.0,1,0,0,27.1
papum_pare,5,373.0,37.0,0.5,0.4,20.7,81.7,16.4,6.6,9.6,13.4,322.0,1,1,1,54.6
dima_hasao,4,976.0,60.7,0.3,0.8,29.9,67.4,10.3,0.7,0.6,0.8,250.0,0,0,0,18.3
cachar,1,8.0,12.5,0.65,0.2,32.0,85.6,17.4,1.2,1.4,2.2,44.0,0,0,0,0.6
kamrup,4,108.0,11.0,0.7,0.1,34.6,90.2,10.8,44.1,47.0,93.3,180.0,1,1,1,75.4
kohima,10,1465.0,70.9,0.15,0.85,27.6,92.3,2.3,3.0,4.6,5.2,114.0,0,0,0,25.6
sonitpur,8,57.0,11.4,0.6,0.15,20.1,97.2,11.2,5.5,12.4,10.3,374.0,0,1,0,37.7
dimapur,11,188.0,19.7,0.4,0.2,22.7,89.2,2.6,1.8,3.3,4.1,32.0,0,0,0,7.7
aizawl,4,1116.0,76.6,0.1,0.8,26.1,95.3,4.0,0.5,0.9,1.1,200.0,1,0,1,44.7
west_tripura,12,62.0,8.9,0.75,0.05,21.0,71.2,10.9,1.0,1.6,2.3,21.0,0,0,0,3.4
dimapur,8,245.0,21.0,0.4,0.2,20.4,87.2,3.5,7.3,17.3,21.3,352.0,0,0,0,34.5
dimapur,4,222.0,30.9,0.4,0.2,18.0,70.3,2.5,9.1,21.9,23.8,160.0,0,1,0,27.7
cachar,11,-13.0,11.8,0.65,0.2,19.6,91.6,25.1,1.8,2.5,2.2,44.0,0,0,0,4.0
west_tripura,1,22.0,13.9,0.75,0.05,24.1,69.7,0.1,0.3,0.2,0.3,42.0,0,0,0,2.9
sonitpur,7,78.0,10.8,0.6,0.15,22.1,63.6,3.8,10.2,18.6,22.4,425.0,0,0,0,41.9
dima_hasao,3,1007.0,59.2,0.3,0.8,23.2,75.3,11.2,5.5,11.9,13.4,125.0,0,0,0,12.6
west_tripura,9,-8.0,11.5,0.75,0.05,26.5,87.7,9.7,19.0,39.5,72.5,315.0,1,1,1,75.7
kohima,1,1399.0,71.0,0.15,0.85,26.1,82.3,7.8,0.3,0.6,0.5,38.0,0,0,0,13.0
imphal_west,4,750.0,49.9,0.35,0.5,33.3,90.8,8.7,2.2,2.9,4.3,150.0,0,0,0,24.9
sonitpur,8,142.0,9.9,0.6,0.15,33.5,60.8,3.8,22.6,39.5,46.1,374.0,1,1,0,50.3
cachar,8,16.0,12.1,0.65,0.2,27.9,96.8,4.7,66.0,81.0,69.4,484.0,1,1,1,97.5
papum_pare,9,282.0,31.0,0.5,0.4,24.8,64.4,21.5,105.2,164.9,191.5,345.0,1,1,1,100.0
imphal_west,10,748.0,52.6,0.35,0.5,28.2,82.1,5.1,13.9,14.7,19.4,90.0,1,1,0,25.9
west_khasi,8,1322.0,65.5,0.25,0.75,28.1,93.1,8.6,7.2,6.5,9.2,616.0,1,1,1,69.6
aizawl,12,1192.0,79.0,0.1,0.8,25.4,82.6,0.8,0.4,0.4,0.3,20.0,0,0,0,4.7
imphal_west,7,663.0,52.2,0.35,0.5,34.0,64.7,20.8,33.1,70.5,74.8,375.0,1,0,0,78.4
imphal_west,8,781.0,49.6,0.35,0.5,19.5,90.9,3.3,49.6,41.5,82.1,330.0,1,1,1,92.7
cachar,12,46.0,20.1,0.65,0.2,21.7,76.8,0.5,1.0,2.3,2.8,22.0,0,0,0,9.0
kohima,8,1377.0,71.1,0.15,0.85,25.0,96.4,7.8,20.9,44.5,65.8,418.0,1,0,1,87.4
east_khasi,4,1485.0,54.4,0.2,0.7,26.9,68.6,11.0,0.7,1.2,2.1,220.0,1,0,1,39.7
papum_pare,5,314.0,39.3,0.5,0.4,24.5,91.9,1.6,8.2,13.6,18.1,322.0,1,0,0,23.3
imphal_west,8,723.0,50.9,0.35,0.5,18.8,63.7,0.5,34.7,60.7,118.2,330.0,1,1,0,68.2
papum_pare,4,366.0,44.1,0.5,0.4,20.1,79.7,2.8,0.9,1.0,0.9,230.0,1,0,0,17.6
east_khasi,8,1522.0,53.2,0.2,0.7,28.9,75.6,6.7,1.9,1.6,2.5,484.0,1,1,1,59.0
sonitpur,12,111.0,17.5,0.6,0.15,22.0,63.7,2.0,1.1,1.5,1.8,17.0,0,0,0,7.6
east_khasi,4,1528.0,55.2,0.2,0.7,31.3,97.7,2.8,0.8,1.1,1.2,220.0,1,0,0,14.6
east_khasi,6,1533.0,60.4,0.2,0.7,32.2,90.6,20.1,31.8,48.1,69.8,484.0,1,1,1,88.3
west_khasi,9,1291.0,57.1,0.25,0.75,20.3,85.7,5.0,10.8,18.2,36.4,420.0,1,0,0,57.7
sonitpur,3,140.0,6.3,0.6,0.15,27.4,81.7,2.4,3.6,3.9,5.1,85.0,0,0,0,0.0
cachar,4,-53.0,15.3,0.65,0.2,28.4,78.6,1.4,9.2,19.9,32.9,220.0,0,0,0,24.2
dimapur,12,105.0,23.9,0.4,0.2,27.9,95.8,1.9,0.3,0.6,0.4,16.0,0,0,0,1.9
cachar,12,70.0,19.1,0.65,0.2,18.4,92.7,8.6,0.8,1.9,1.8,22.0,0,0,0,3.3
dima_hasao,2,872.0,69.1,0.3,0.8,22.2,71.6,8.1,0.7,0.9,0.9,75.0,0,0,0,12.6
dimapur,7,180.0,30.3,0.4,0.2,22.8,75.2,16.7,3.8,6.3,6.2,400.0,0,1,1,55.5
west_khasi,9,1382.0,65.0,0.25,0.75,33.8,97.9,12.7,17.5,33.6,53.3,420.0,1,1,0,57.1
kohima,7,1404.0,73.9,0.15,0.85,32.6,79.0,11.2,7.0,8.3,7.3,475.0,1,0,0,50.8
kamrup,4,74.0,12.9,0.7,0.1,29.8,96.7,5.0,3.3,6.9,11.7,180.0,0,0,0,13.3
dimapur,7,118.0,17.3,0.4,0.2,29.0,88.3,2.6,14.0,18.7,23.5,400.0,1,0,0,50.2
aizawl,12,1131.0,71.5,0.1,0.8,34.3,74.3,4.1,2.3,5.1,4.8,20.0,0,0,0,0.0
kamrup,10,14.0,14.2,0.7,0.1,32.6,92.6,14.5,8.9,20.4,22.4,108.0,0,0,0,34.9
dimapur,8,144.0,25.0,0.4,0.2,31.6,92.7,1.5,12.6,12.6,14.0,352.0,0,0,0,43.2
kamrup,6,96.0,6.3,0.7,0.1,20.2,86.8,13.5,57.7,76.9,139.6,396.0,1,1,1,99.0
east_khasi,7,1530.0,64.0,0.2,0.7,32.2,80.9,2.1,52.0,75.5,69.4,550.0,1,1,0,84.0
dimapur,9,134.0,29.4,0.4,0.2,32.3,85.5,11.9,21.2,42.6,35.7,240.0,1,1,1,88.9
west_tripura,12,-36.0,8.9,0.75,0.05,34.0,71.3,14.9,1.0,1.3,1.4,21.0,0,0,0,0.9
imphal_west,10,905.0,66.2,0.35,0.5,26.8,76.7,21.2,2.1,2.9,3.3,90.0,1,0,1,46.2
dima_hasao,8,900.0,62.2,0.3,0.8,31.3,67.4,17.2,24.9,37.5,46.8,550.0,1,1,0,72.1
dima_hasao,5,942.0,62.7,0.3,0.8,34.9,76.5,25.3,12.6,16.9,25.0,350.0,1,0,1,57.9
dimapur,8,152.0,28.4,0.4,0.2,30.3,95.3,5.6,3.2,3.2,2.6,352.0,0,1,0,23.6
kamrup,7,33.0,18.3,0.7,0.1,34.9,68.8,0.6,28.5,28.2,21.0,450.0,1,1,1,97.1
west_khasi,11,1362.0,60.1,0.25,0.75,25.8,97.6,6.6,5.6,4.6,7.9,56.0,0,0,0,0.0
papum_pare,7,325.0,45.0,0.5,0.4,24.9,68.9,17.1,35.2,48.9,34.7,575.0,1,1,1,97.9
west_tripura,3,-21.0,1.4,0.75,0.05,32.9,94.4,6.8,1.8,2.7,3.2,105.0,0,1,1,25.8
kohima,3,1509.0,70.9,0.15,0.85,31.3,64.7,10.1,1.7,2.3,2.1,95.0,0,0,0,2.3
aizawl,9,1100.0,76.1,0.1,0.8,31.1,95.5,24.0,28.9,23.7,32.4,300.0,1,1,1,79.4
kamrup,7,96.0,15.3,0.7,0.1,20.8,71.8,7.0,17.7,19.0,30.3,450.0,0,1,0,49.6
aizawl,10,1160.0,71.3,0.1,0.8,34.2,96.2,4.3,3.2,2.8,2.9,120.0,1,0,1,45.4
papum_pare,1,374.0,45.9,0.5,0.4,23.8,83.9,2.1,9.1,13.3,22.6,46.0,0,0,0,0.0
sonitpur,11,41.0,21.6,0.6,0.15,24.5,65.0,2.2,0.3,0.5,0.9,34.0,0,0,0,0.0
dimapur,3,95.0,31.5,0.4,0.2,26.0,90.4,2.0,1.8,4.0,3.8,80.0,1,0,1,28.3
kohima,3,1391.0,67.1,0.15,0.85,20.5,71.3,0.9,1.3,1.9,1.5,95.0,0,0,0,2.9
kamrup,5,63.0,5.0,0.7,0.1,27.3,93.6,8.1,42.5,48.9,81.4,252.0,1,0,1,79.7
dimapur,6,138.0,21.7,0.4,0.2,28.2,93.5,0.5,7.3,17.6,29.2,352.0,1,0,0,28.7
dima_hasao,8,992.0,65.7,0.3,0.8,25.6,78.6,4.3,15.2,20.9,40.8,550.0,1,0,1,87.9
west_khasi,6,1333.0,58.9,0.25,0.75,28.6,88.2,16.4,13.9,29.9,57.5,616.0,1,1,1,87.6
dimapur,5,161.0,17.9,0.4,0.2,28.8,67.1,13.8,6.7,13.9,16.2,224.0,0,0,0,14.7
dimapur,5,188.0,12.1,0.4,0.2,22.3,77.0,1.3,25.6,43.3,70.1,224.0,0,0,0,29.7
sonitpur,8,13.0,21.2,0.6,0.15,31.1,97.1,8.5,24.4,44.3,73.2,374.0,1,1,1,98.2
kamrup,12,60.0,9.3,0.7,0.1,32.5,72.9,20.4,0.8,1.2,1.6,18.0,0,0,0,1.6
imphal_west,1,778.0,49.5,0.35,0.5,28.8,67.5,2.4,0.3,0.5,0.8,30.0,0,0,0,5.5
west_khasi,4,1332.0,59.6,0.25,0.75,22.4,62.0,12.9,17.8,42.3,58.7,280.0,1,0,0,34.2
papum_pare,2,422.0,42.5,0.5,0.4,34.5,87.6,25.6,0.6,0.9,1.4,69.0,0,0,0,1.4
papum_pare,1,344.0,52.5,0.5,0.4,21.4,90.6,2.1,1.7,2.4,3.3,46.0,0,0,0,0.0
kamrup,4,39.0,1.6,0.7,0.1,33.7,79.1,4.0,7.4,10.2,19.5,180.0,0,1,0,18.5
dima_hasao,1,912.0,73.5,0.3,0.8,28.4,69.0,6.6,0.2,0.5,0.8,50.0,0,0,0,2.7
aizawl,3,1103.0,74.6,0.1,0.8,19.1,81.9,1.3,1.1,1.8,3.1,100.0,0,0,0,2.8
dima_hasao,3,961.0,62.2,0.3,0.8,23.4,64.1,4.6,5.4,9.5,10.8,125.0,0,0,0,2.3
kohima,11,1492.0,66.0,0.15,0.85,28.7,77.3,6.6,1.7,3.5,3.7,38.0,0,0,0,7.6
sonitpur,10,33.0,14.8,0.6,0.15,23.8,92.4,8.2,4.8,8.3,8.5,102.0,1,0,1,43.3
dima_hasao,8,972.0,72.3,0.3,0.8,33.9,81.9,1.3,25.4,23.8,37.8,550.0,1,0,0,62.4
west_tripura,5,-31.0,12.0,0.75,0.05,33.5,88.9,11.3,2.1,2.7,2.6,294.0,0,0,0,12.9
west_khasi,3,1335.0,58.1,0.25,0.75,26.0,65.6,41.8,6.7,5.8,6.6,140.0,0,0,0,1.8
aizawl,10,1122.0,75.2,0.1,0.8,33.0,63.3,7.7,0.2,0.3,0.6,120.0,0,0,0,23.2
west_tripura,12,-37.0,14.2,0.75,0.05,24.2,95.7,3.2,1.5,3.5,5.5,21.0,0,0,0,5.9
sonitpur,3,141.0,19.1,0.6,0.15,23.2,97.4,10.3,0.3,0.4,0.4,85.0,0,0,0,0.0
east_khasi,2,1506.0,63.1,0.2,0.7,30.9,75.0,9.4,9.7,11.4,12.8,66.0,0,0,0,0.0
aizawl,1,1216.0,74.5,0.1,0.8,27.9,93.6,1.6,0.9,1.3,1.0,40.0,0,0,0,8.1
east_khasi,10,1542.0,54.7,0.2,0.7,29.2,61.5,4.6,4.6,3.8,6.0,132.0,0,0,0,26.9
papum_pare,7,312.0,41.8,0.5,0.4,24.6,96.7,11.9,57.4,90.6,119.3,575.0,1,1,0,74.8
dimapur,12,58.0,23.7,0.4,0.2,18.9,96.9,7.2,0.2,0.4,0.6,16.0,0,0,0,0.2
dima_hasao,2,884.0,61.4,0.3,0.8,20.8,72.6,28.1,5.7,9.1,9.1,75.0,0,0,0,3.6
aizawl,12,1150.0,72.6,0.1,0.8,30.2,70.7,2.0,4.1,3.6,3.0,20.0,0,0,0,2.6
papum_pare,4,384.0,44.7,0.5,0.4,33.1,94.0,4.1,8.8,14.2,17.1,230.0,0,0,0,25.3
sonitpur,12,49.0,15.6,0.6,0.15,27.9,70.7,3.3,0.3,0.7,0.6,17.0,0,0,0,0.0
east_khasi,11,1567.0,55.4,0.2,0.7,34.4,95.9,4.1,0.8,0.8,0.9,44.0,1,0,0,3.5
aizawl,2,1108.0,84.3,0.1,0.8,27.1,60.5,3.0,0.3,0.3,0.6,60.0,0,0,0,13.1
aizawl,1,1144.0,86.4,0.1,0.8,32.5,78.9,9.2,1.0,1.1,2.2,40.0,0,0,0,0.0
west_khasi,9,1333.0,67.2,0.25,0.75,20.9,74.6,4.3,19.8,28.4,48.4,420.0,1,0,0,64.3
dimapur,11,5.0,22.3,0.4,0.2,22.4,60.3,10.4,0.4,0.5,0.7,32.0,0,0,0,5.1
west_khasi,2,1306.0,59.5,0.25,0.75,27.9,87.3,4.7,0.6,1.1,2.0,84.0,0,0,0,0.0
imphal_west,11,837.0,43.8,0.35,0.5,23.5,80.0,11.6,3.4,8.3,10.6,30.0,0,0,0,0.0
west_khasi,1,1368.0,59.7,0.25,0.75,23.5,67.3,3.7,1.2,1.6,2.2,56.0,0,0,0,6.9
dimapur,8,109.0,19.4,0.4,0.2,29.5,62.4,9.1,22.2,40.6,33.1,352.0,0,1,0,64.6
sonitpur,7,4.0,21.0,0.6,0.15,34.2,62.8,2.2,13.1,15.3,13.4,425.0,0,1,1,66.1
west_khasi,11,1293.0,56.6,0.25,0.75,24.2,74.9,37.5,1.5,3.0,2.9,56.0,0,0,0,0.0
kohima,12,1439.0,69.9,0.15,0.85,23.3,62.3,12.1,1.8,2.5,4.0,19.0,0,0,0,8.0
cachar,7,79.0,15.1,0.65,0.2,29.8,97.5,2.6,9.6,14.9,24.5,550.0,0,1,0,49.1
cachar,12,76.0,27.7,0.65,0.2,23.7,82.0,22.0,0.9,1.2,1.5,22.0,0,1,1,17.9
imphal_west,11,760.0,49.6,0.35,0.5,22.4,77.6,1.4,0.3,0.5,0.6,30.0,0,0,0,4.2
east_khasi,10,1527.0,52.4,0.2,0.7,27.8,84.6,6.1,0.8,1.5,2.7,132.0,0,1,0,19.2
imphal_west,8,794.0,41.0,0.35,0.5,20.8,64.0,1.6,2.4,4.7,8.1,330.0,1,1,1,62.0
kohima,7,1424.0,67.0,0.15,0.85,19.3,64.3,0.5,48.1,106.2,160.7,475.0,1,1,0,80.6
west_tripura,10,31.0,9.8,0.75,0.05,22.7,84.3,4.2,7.8,7.7,12.8,126.0,1,0,0,19.1
east_khasi,6,1542.0,50.6,0.2,0.7,19.1,91.2,10.4,43.8,107.6,211.8,484.0,1,1,0,72.3
dima_hasao,2,989.0,64.6,0.3,0.8,25.8,62.1,5.6,1.7,3.7,6.0,75.0,0,0,0,3.1
east_khasi,8,1572.0,61.3,0.2,0.7,26.1,73.5,11.5,1.7,4.1,4.7,484.0,1,0,1,59.6
dima_hasao,8,1000.0,65.5,0.3,0.8,25.6,77.5,0.8,25.0,57.1,106.0,550.0,1,1,0,68.5
aizawl,10,1166.0,77.8,0.1,0.8,21.3,63.9,24.2,12.6,15.3,21.6,120.0,1,0,0,33.0
papum_pare,7,356.0,29.9,0.5,0.4,21.2,67.2,2.0,2.8,5.7,8.4,575.0,0,1,1,52.8
west_khasi,1,1442.0,65.9,0.25,0.75,23.9,82.7,3.2,2.4,5.2,5.9,56.0,0,0,0,0.0
kohima,6,1537.0,68.3,0.15,0.85,34.4,83.9,2.0,2.9,5.7,10.3,418.0,1,0,0,47.5
cachar,8,39.0,12.0,0.65,0.2,22.9,84.3,3.8,1.4,2.9,5.2,484.0,0,1,1,56.3
dima_hasao,6,888.0,64.9,0.3,0.8,26.5,94.6,1.6,6.5,6.8,11.5,550.0,1,0,0,49.9
east_khasi,6,1457.0,50.2,0.2,0.7,24.9,97.4,3.5,34.0,45.1,57.9,484.0,1,1,0,68.0
east_khasi,10,1533.0,53.5,0.2,0.7,20.9,96.8,6.0,0.7,1.4,2.6,132.0,1,0,1,44.2
west_tripura,5,-30.0,9.7,0.75,0.05,25.2,90.2,1.5,1.4,1.5,1.3,294.0,0,1,1,46.6
